Agent_Breed,Policy_ID,Age,Social_Grade,Payment_at_Purchase,Attribute_Brand,Attribute_Price,Attribute_Promotions,Auto_Renew,Inertia_for_Switch
Breed_NC,105414001.0,22,4,250,20.1,20.4,5.4,0,9
Breed_NC,105414002.0,22,4,250,20.1,20.4,5.4,0,9
Breed_NC,105414003.0,22,4,250,20.1,20.4,5.4,0,9
Breed_NC,105414004.0,22,4,250,20.1,20.4,5.4,0,10
Breed_NC,105417001.0,22,4,1000,14,27.9,5.2,0,9
Breed_NC,105417002.0,22,4,1000,14,27.9,5.2,0,10
Breed_NC,105417003.0,22,4,1000,14,27.9,5.2,0,9
Breed_NC,105417004.0,22,4,1000,14,27.9,5.2,0,10
Breed_NC,105509001.0,24,4,675,9.3,56.1,1.7,1,1
Breed_NC,105509002.0,24,4,675,9.3,56.1,1.7,1,0
Breed_NC,105509003.0,24,4,675,9.3,56.1,1.7,1,7
Breed_NC,105509004.0,24,4,675,9.3,56.1,1.7,1,0
Breed_NC,105608001.0,22,4,375,9.9,43.4,2.2,0,10
Breed_NC,105608002.0,22,4,375,9.9,43.4,2.2,0,9
Breed_NC,105608003.0,22,4,375,9.9,43.4,2.2,0,10
Breed_NC,105608004.0,22,4,375,9.9,43.4,2.2,0,10
Breed_NC,130019001.0,36,3,375,17.3,9.4,7,0,10
Breed_NC,130019002.0,36,3,375,17.3,9.4,7,0,9
Breed_NC,130019003.0,36,3,375,17.3,9.4,7,0,9
Breed_NC,130019004.0,36,3,375,17.3,9.4,7,0,9
Breed_NC,130047001.0,55,2,250,43.4,17.2,9.3,0,0
Breed_NC,130047002.0,55,2,250,43.4,17.2,9.3,0,0
Breed_NC,130047003.0,55,2,250,43.4,17.2,9.3,0,0
Breed_NC,130047004.0,55,2,250,43.4,17.2,9.3,0,0
Breed_NC,130057001.0,74,2,375,13.2,35.2,1.5,0,10
Breed_NC,130057002.0,74,2,375,13.2,35.2,1.5,0,9
Breed_NC,130057003.0,74,2,375,13.2,35.2,1.5,0,10
Breed_NC,130057004.0,74,2,375,13.2,35.2,1.5,0,9
Breed_NC,130065001.0,47,3,150,22.9,22.3,12.1,0,1
Breed_NC,130065002.0,47,3,150,22.9,22.3,12.1,0,0
Breed_NC,130065003.0,47,3,150,22.9,22.3,12.1,0,1
Breed_NC,130065004.0,47,3,150,22.9,22.3,12.1,0,0
Breed_NC,130066001.0,42,4,250,12.2,39.6,2,0,0
Breed_NC,130066002.0,42,4,250,12.2,39.6,2,0,4
Breed_NC,130066003.0,42,4,250,12.2,39.6,2,0,0
Breed_NC,130066004.0,42,4,250,12.2,39.6,2,0,0
Breed_NC,130070001.0,56,3,250,10,34.5,3.8,1,9
Breed_NC,130070002.0,56,3,250,10,34.5,3.8,1,9
Breed_NC,130070003.0,56,3,250,10,34.5,3.8,1,9
Breed_NC,130070004.0,56,3,250,10,34.5,3.8,1,9
Breed_NC,130072001.0,21,3,250,14.2,9.7,2.2,0,9
Breed_NC,130072002.0,21,3,250,14.2,9.7,2.2,0,9
Breed_NC,130072003.0,21,3,250,14.2,9.7,2.2,0,10
Breed_NC,130072004.0,21,3,250,14.2,9.7,2.2,0,9
Breed_NC,130074001.0,57,2,250,9.3,36.3,3.8,0,0
Breed_NC,130074002.0,57,2,250,9.3,36.3,3.8,0,0
Breed_NC,130074003.0,57,2,250,9.3,36.3,3.8,0,0
Breed_NC,130074004.0,57,2,250,9.3,36.3,3.8,0,0
Breed_NC,130076001.0,67,6,250,7.9,68.6,2.4,0,0
Breed_NC,130076002.0,67,6,250,7.9,68.6,2.4,0,2
Breed_NC,130076003.0,67,6,250,7.9,68.6,2.4,0,4
Breed_NC,130076004.0,67,6,250,7.9,68.6,2.4,0,1
Breed_NC,130082001.0,61,2,375,5.4,75.3,1,0,10
Breed_NC,130082002.0,61,2,375,5.4,75.3,1,0,9
Breed_NC,130082003.0,61,2,375,5.4,75.3,1,0,10
Breed_NC,130082004.0,61,2,375,5.4,75.3,1,0,9
Breed_NC,130092001.0,62,4,250,6.5,26.4,2.5,0,10
Breed_NC,130092002.0,62,4,250,6.5,26.4,2.5,0,9
Breed_NC,130092003.0,62,4,250,6.5,26.4,2.5,0,10
Breed_NC,130092004.0,62,4,250,6.5,26.4,2.5,0,9
Breed_NC,130101001.0,33,2,375,5.4,41.4,3.1,0,10
Breed_NC,130101002.0,33,2,375,5.4,41.4,3.1,0,9
Breed_NC,130101003.0,33,2,375,5.4,41.4,3.1,0,10
Breed_NC,130101004.0,33,2,375,5.4,41.4,3.1,0,10
Breed_NC,130120001.0,71,3,250,34.5,20.2,4.5,0,0
Breed_NC,130120002.0,71,3,250,34.5,20.2,4.5,0,0
Breed_NC,130120003.0,71,3,250,34.5,20.2,4.5,0,0
Breed_NC,130120004.0,71,3,250,34.5,20.2,4.5,0,5
Breed_NC,130147001.0,66,1,150,8.2,71.5,2.2,0,2
Breed_NC,130147002.0,66,1,150,8.2,71.5,2.2,0,0
Breed_NC,130147003.0,66,1,150,8.2,71.5,2.2,0,0
Breed_NC,130147004.0,66,1,150,8.2,71.5,2.2,0,2
Breed_NC,130153001.0,31,4,150,15.3,18.4,5.5,0,0
Breed_NC,130153002.0,31,4,150,15.3,18.4,5.5,0,0
Breed_NC,130153003.0,31,4,150,15.3,18.4,5.5,0,0
Breed_NC,130153004.0,31,4,150,15.3,18.4,5.5,0,0
Breed_NC,130169001.0,31,6,375,13,14.7,1.7,0,8
Breed_NC,130169002.0,31,6,375,13,14.7,1.7,0,3
Breed_NC,130169003.0,31,6,375,13,14.7,1.7,0,0
Breed_NC,130169004.0,31,6,375,13,14.7,1.7,0,0
Breed_NC,130179001.0,39,4,250,27.2,29.1,11.7,0,0
Breed_NC,130179002.0,39,4,250,27.2,29.1,11.7,0,0
Breed_NC,130179003.0,39,4,250,27.2,29.1,11.7,0,0
Breed_NC,130179004.0,39,4,250,27.2,29.1,11.7,0,0
Breed_NC,130180001.0,49,2,250,23.2,26.3,6,0,10
Breed_NC,130180002.0,49,2,250,23.2,26.3,6,0,10
Breed_NC,130180003.0,49,2,250,23.2,26.3,6,0,10
Breed_NC,130180004.0,49,2,250,23.2,26.3,6,0,10
Breed_NC,130187001.0,49,6,525,6,30.9,2,0,9
Breed_NC,130187002.0,49,6,525,6,30.9,2,0,9
Breed_NC,130187003.0,49,6,525,6,30.9,2,0,10
Breed_NC,130187004.0,49,6,525,6,30.9,2,0,9
Breed_NC,130212001.0,57,6,250,9,43.6,5.1,0,10
Breed_NC,130212002.0,57,6,250,9,43.6,5.1,0,9
Breed_NC,130212003.0,57,6,250,9,43.6,5.1,0,9
Breed_NC,130212004.0,57,6,250,9,43.6,5.1,0,9
Breed_NC,130234001.0,36,4,250,19.8,19.2,3.2,0,9
Breed_NC,130234002.0,36,4,250,19.8,19.2,3.2,0,9
Breed_NC,130234003.0,36,4,250,19.8,19.2,3.2,0,10
Breed_NC,130234004.0,36,4,250,19.8,19.2,3.2,0,10
Breed_NC,130243001.0,46,5,150,10.5,30.6,5,0,0
Breed_NC,130243002.0,46,5,150,10.5,30.6,5,0,0
Breed_NC,130243003.0,46,5,150,10.5,30.6,5,0,0
Breed_NC,130243004.0,46,5,150,10.5,30.6,5,0,0
Breed_NC,130282001.0,47,6,375,6.9,45.5,2.5,1,0
Breed_NC,130282002.0,47,6,375,6.9,45.5,2.5,1,0
Breed_NC,130282003.0,47,6,375,6.9,45.5,2.5,1,3
Breed_NC,130282004.0,47,6,375,6.9,45.5,2.5,1,0
Breed_NC,130292001.0,52,3,250,10.5,9.4,2.6,0,9
Breed_NC,130292002.0,52,3,250,10.5,9.4,2.6,0,10
Breed_NC,130292003.0,52,3,250,10.5,9.4,2.6,0,10
Breed_NC,130292004.0,52,3,250,10.5,9.4,2.6,0,9
Breed_NC,130301001.0,52,5,250,6.2,73.7,1.9,0,8
Breed_NC,130301002.0,52,5,250,6.2,73.7,1.9,0,0
Breed_NC,130301003.0,52,5,250,6.2,73.7,1.9,0,0
Breed_NC,130301004.0,52,5,250,6.2,73.7,1.9,0,0
Breed_NC,130348001.0,66,6,375,6.2,46.6,2.5,0,0
Breed_NC,130348002.0,66,6,375,6.2,46.6,2.5,0,0
Breed_NC,130348003.0,66,6,375,6.2,46.6,2.5,0,0
Breed_NC,130348004.0,66,6,375,6.2,46.6,2.5,0,0
Breed_NC,130369001.0,26,3,1200,14,13.2,4.5,0,1
Breed_NC,130369002.0,26,3,1200,14,13.2,4.5,0,0
Breed_NC,130369003.0,26,3,1200,14,13.2,4.5,0,0
Breed_NC,130369004.0,26,3,1200,14,13.2,4.5,0,0
Breed_NC,130373001.0,58,3,150,12.1,29.5,6,0,0
Breed_NC,130373002.0,58,3,150,12.1,29.5,6,0,0
Breed_NC,130373003.0,58,3,150,12.1,29.5,6,0,0
Breed_NC,130373004.0,58,3,150,12.1,29.5,6,0,0
Breed_NC,130407001.0,55,3,825,11.2,24.1,6.9,0,0
Breed_NC,130407002.0,55,3,825,11.2,24.1,6.9,0,2
Breed_NC,130407003.0,55,3,825,11.2,24.1,6.9,0,4
Breed_NC,130407004.0,55,3,825,11.2,24.1,6.9,0,1
Breed_NC,130412001.0,27,2,825,17.2,14.7,5.7,0,0
Breed_NC,130412002.0,27,2,825,17.2,14.7,5.7,0,0
Breed_NC,130412003.0,27,2,825,17.2,14.7,5.7,0,6
Breed_NC,130412004.0,27,2,825,17.2,14.7,5.7,0,9
Breed_NC,130434001.0,71,2,150,8.2,34.4,3.3,0,0
Breed_NC,130434002.0,71,2,150,8.2,34.4,3.3,0,0
Breed_NC,130434003.0,71,2,150,8.2,34.4,3.3,0,0
Breed_NC,130434004.0,71,2,150,8.2,34.4,3.3,0,0
Breed_NC,130439001.0,51,3,375,10.4,34.8,4.7,0,0
Breed_NC,130439002.0,51,3,375,10.4,34.8,4.7,0,0
Breed_NC,130439003.0,51,3,375,10.4,34.8,4.7,0,0
Breed_NC,130439004.0,51,3,375,10.4,34.8,4.7,0,0
Breed_NC,130463001.0,43,4,250,18.3,12.3,5,0,10
Breed_NC,130463002.0,43,4,250,18.3,12.3,5,0,10
Breed_NC,130463003.0,43,4,250,18.3,12.3,5,0,10
Breed_NC,130463004.0,43,4,250,18.3,12.3,5,0,9
Breed_NC,130480001.0,69,3,250,14.2,29.2,2.6,0,0
Breed_NC,130480002.0,69,3,250,14.2,29.2,2.6,0,0
Breed_NC,130480003.0,69,3,250,14.2,29.2,2.6,0,0
Breed_NC,130480004.0,69,3,250,14.2,29.2,2.6,0,0
Breed_NC,130488001.0,59,2,250,13.2,22.1,5.3,0,9
Breed_NC,130488002.0,59,2,250,13.2,22.1,5.3,0,10
Breed_NC,130488003.0,59,2,250,13.2,22.1,5.3,0,9
Breed_NC,130488004.0,59,2,250,13.2,22.1,5.3,0,9
Breed_NC,130494001.0,53,6,375,5.8,69.3,0.8,0,6
Breed_NC,130494002.0,53,6,375,5.8,69.3,0.8,0,0
Breed_NC,130494003.0,53,6,375,5.8,69.3,0.8,0,0
Breed_NC,130494004.0,53,6,375,5.8,69.3,0.8,0,0
Breed_NC,130497001.0,44,3,250,11.2,12.8,3,0,0
Breed_NC,130497002.0,44,3,250,11.2,12.8,3,0,8
Breed_NC,130497003.0,44,3,250,11.2,12.8,3,0,0
Breed_NC,130497004.0,44,3,250,11.2,12.8,3,0,1
Breed_NC,130516001.0,33,1,375,17.7,31.3,2.4,0,9
Breed_NC,130516002.0,33,1,375,17.7,31.3,2.4,0,10
Breed_NC,130516003.0,33,1,375,17.7,31.3,2.4,0,10
Breed_NC,130516004.0,33,1,375,17.7,31.3,2.4,0,9
Breed_NC,130529001.0,49,5,250,9.7,31.2,5.9,0,0
Breed_NC,130529002.0,49,5,250,9.7,31.2,5.9,0,0
Breed_NC,130529003.0,49,5,250,9.7,31.2,5.9,0,0
Breed_NC,130529004.0,49,5,250,9.7,31.2,5.9,0,0
Breed_NC,130541001.0,66,6,375,14.3,29.5,6.6,0,0
Breed_NC,130541002.0,66,6,375,14.3,29.5,6.6,0,0
Breed_NC,130541003.0,66,6,375,14.3,29.5,6.6,0,6
Breed_NC,130541004.0,66,6,375,14.3,29.5,6.6,0,3
Breed_NC,130564001.0,41,1,250,9.8,10.8,4.8,0,0
Breed_NC,130564002.0,41,1,250,9.8,10.8,4.8,0,0
Breed_NC,130564003.0,41,1,250,9.8,10.8,4.8,0,0
Breed_NC,130564004.0,41,1,250,9.8,10.8,4.8,0,0
Breed_NC,130573001.0,26,3,375,7,79.2,1.8,0,0
Breed_NC,130573002.0,26,3,375,7,79.2,1.8,0,0
Breed_NC,130573003.0,26,3,375,7,79.2,1.8,0,0
Breed_NC,130573004.0,26,3,375,7,79.2,1.8,0,0
Breed_NC,130634001.0,30,6,1750,8.1,57.6,1.2,0,0
Breed_NC,130634002.0,30,6,1750,8.1,57.6,1.2,0,0
Breed_NC,130634003.0,30,6,1750,8.1,57.6,1.2,0,0
Breed_NC,130634004.0,30,6,1750,8.1,57.6,1.2,0,0
Breed_NC,130666001.0,67,2,150,5.4,63.2,3,0,9
Breed_NC,130666002.0,67,2,150,5.4,63.2,3,0,9
Breed_NC,130666003.0,67,2,150,5.4,63.2,3,0,10
Breed_NC,130666004.0,67,2,150,5.4,63.2,3,0,9
Breed_NC,130701001.0,52,2,375,6.2,66.7,3.1,0,0
Breed_NC,130701002.0,52,2,375,6.2,66.7,3.1,0,0
Breed_NC,130701003.0,52,2,375,6.2,66.7,3.1,0,0
Breed_NC,130701004.0,52,2,375,6.2,66.7,3.1,0,0
Breed_NC,130790001.0,63,2,375,6.4,74.3,1.6,0,0
Breed_NC,130790002.0,63,2,375,6.4,74.3,1.6,0,0
Breed_NC,130790003.0,63,2,375,6.4,74.3,1.6,0,8
Breed_NC,130790004.0,63,2,375,6.4,74.3,1.6,0,0
Breed_NC,130792001.0,55,1,1200,16.1,15.2,6.3,0,0
Breed_NC,130792002.0,55,1,1200,16.1,15.2,6.3,0,2
Breed_NC,130792003.0,55,1,1200,16.1,15.2,6.3,0,4
Breed_NC,130792004.0,55,1,1200,16.1,15.2,6.3,0,1
Breed_NC,130806001.0,63,2,150,5.1,75.6,0.8,0,9
Breed_NC,130806002.0,63,2,150,5.1,75.6,0.8,0,10
Breed_NC,130806003.0,63,2,150,5.1,75.6,0.8,0,9
Breed_NC,130806004.0,63,2,150,5.1,75.6,0.8,0,9
Breed_NC,130810001.0,70,2,250,12.3,26.7,1.5,0,0
Breed_NC,130810002.0,70,2,250,12.3,26.7,1.5,0,0
Breed_NC,130810003.0,70,2,250,12.3,26.7,1.5,0,0
Breed_NC,130810004.0,70,2,250,12.3,26.7,1.5,0,5
Breed_NC,130811001.0,37,3,250,7.1,46.7,2.1,0,4
Breed_NC,130811002.0,37,3,250,7.1,46.7,2.1,0,5
Breed_NC,130811003.0,37,3,250,7.1,46.7,2.1,0,0
Breed_NC,130811004.0,37,3,250,7.1,46.7,2.1,0,0
Breed_NC,130817001.0,33,3,375,5.3,72.1,1.6,0,0
Breed_NC,130817002.0,33,3,375,5.3,72.1,1.6,0,0
Breed_NC,130817003.0,33,3,375,5.3,72.1,1.6,0,3
Breed_NC,130817004.0,33,3,375,5.3,72.1,1.6,0,0
Breed_NC,130830001.0,72,4,150,22.1,13.1,7.3,0,0
Breed_NC,130830002.0,72,4,150,22.1,13.1,7.3,0,6
Breed_NC,130830003.0,72,4,150,22.1,13.1,7.3,0,0
Breed_NC,130830004.0,72,4,150,22.1,13.1,7.3,0,0
Breed_NC,130834001.0,68,4,250,10.2,37.2,2.8,0,1
Breed_NC,130834002.0,68,4,250,10.2,37.2,2.8,0,0
Breed_NC,130834003.0,68,4,250,10.2,37.2,2.8,0,0
Breed_NC,130834004.0,68,4,250,10.2,37.2,2.8,0,0
Breed_NC,130845001.0,81,2,250,8.1,35.7,6,0,8
Breed_NC,130845002.0,81,2,250,8.1,35.7,6,0,0
Breed_NC,130845003.0,81,2,250,8.1,35.7,6,0,1
Breed_NC,130845004.0,81,2,250,8.1,35.7,6,0,0
Breed_NC,130853001.0,61,3,150,5.4,69,1.5,0,0
Breed_NC,130853002.0,61,3,150,5.4,69,1.5,0,2
Breed_NC,130853003.0,61,3,150,5.4,69,1.5,0,0
Breed_NC,130853004.0,61,3,150,5.4,69,1.5,0,0
Breed_NC,130877001.0,25,5,1000,11.2,31.4,3.1,0,9
Breed_NC,130877002.0,25,5,1000,11.2,31.4,3.1,0,10
Breed_NC,130877003.0,25,5,1000,11.2,31.4,3.1,0,9
Breed_NC,130877004.0,25,5,1000,11.2,31.4,3.1,0,10
Breed_NC,130888001.0,60,4,250,9.8,24,4.3,0,1
Breed_NC,130888002.0,60,4,250,9.8,24,4.3,0,0
Breed_NC,130888003.0,60,4,250,9.8,24,4.3,0,0
Breed_NC,130888004.0,60,4,250,9.8,24,4.3,0,0
Breed_NC,130893001.0,34,2,675,23.6,14.7,2.6,0,9
Breed_NC,130893002.0,34,2,675,23.6,14.7,2.6,0,9
Breed_NC,130893003.0,34,2,675,23.6,14.7,2.6,0,9
Breed_NC,130893004.0,34,2,675,23.6,14.7,2.6,0,9
Breed_NC,130897001.0,52,5,250,12.5,31.5,2.4,0,0
Breed_NC,130897002.0,52,5,250,12.5,31.5,2.4,0,0
Breed_NC,130897003.0,52,5,250,12.5,31.5,2.4,0,0
Breed_NC,130897004.0,52,5,250,12.5,31.5,2.4,0,0
Breed_NC,130928001.0,27,2,1750,17.6,12.1,7.5,0,10
Breed_NC,130928002.0,27,2,1750,17.6,12.1,7.5,0,9
Breed_NC,130928003.0,27,2,1750,17.6,12.1,7.5,0,10
Breed_NC,130928004.0,27,2,1750,17.6,12.1,7.5,0,9
Breed_NC,130938001.0,42,1,250,6.7,74,1.5,0,0
Breed_NC,130938002.0,42,1,250,6.7,74,1.5,0,0
Breed_NC,130938003.0,42,1,250,6.7,74,1.5,0,0
Breed_NC,130938004.0,42,1,250,6.7,74,1.5,0,0
Breed_NC,130964001.0,69,2,150,6.4,81.2,0.5,0,0
Breed_NC,130964002.0,69,2,150,6.4,81.2,0.5,0,2
Breed_NC,130964003.0,69,2,150,6.4,81.2,0.5,0,0
Breed_NC,130964004.0,69,2,150,6.4,81.2,0.5,0,0
Breed_NC,131019001.0,56,3,375,7.6,30.2,1.3,0,0
Breed_NC,131019002.0,56,3,375,7.6,30.2,1.3,0,0
Breed_NC,131019003.0,56,3,375,7.6,30.2,1.3,0,0
Breed_NC,131019004.0,56,3,375,7.6,30.2,1.3,0,0
Breed_NC,131029001.0,44,2,375,11.9,49.3,3.9,0,9
Breed_NC,131029002.0,44,2,375,11.9,49.3,3.9,0,10
Breed_NC,131029003.0,44,2,375,11.9,49.3,3.9,0,10
Breed_NC,131029004.0,44,2,375,11.9,49.3,3.9,0,9
Breed_NC,131044001.0,35,3,675,11,8.8,4.8,0,0
Breed_NC,131044002.0,35,3,675,11,8.8,4.8,0,7
Breed_NC,131044003.0,35,3,675,11,8.8,4.8,0,4
Breed_NC,131044004.0,35,3,675,11,8.8,4.8,0,0
Breed_NC,131049001.0,27,2,250,12.6,11.6,1,0,0
Breed_NC,131049002.0,27,2,250,12.6,11.6,1,0,3
Breed_NC,131049003.0,27,2,250,12.6,11.6,1,0,1
Breed_NC,131049004.0,27,2,250,12.6,11.6,1,0,0
Breed_NC,131126001.0,70,6,375,10.2,38.5,6.4,0,0
Breed_NC,131126002.0,70,6,375,10.2,38.5,6.4,0,0
Breed_NC,131126003.0,70,6,375,10.2,38.5,6.4,0,0
Breed_NC,131126004.0,70,6,375,10.2,38.5,6.4,0,0
Breed_NC,131146001.0,35,1,375,14.9,26.3,3,0,10
Breed_NC,131146002.0,35,1,375,14.9,26.3,3,0,10
Breed_NC,131146003.0,35,1,375,14.9,26.3,3,0,9
Breed_NC,131146004.0,35,1,375,14.9,26.3,3,0,9
Breed_NC,131163001.0,36,3,250,7.2,10,2.4,0,0
Breed_NC,131163002.0,36,3,250,7.2,10,2.4,0,0
Breed_NC,131163003.0,36,3,250,7.2,10,2.4,0,0
Breed_NC,131163004.0,36,3,250,7.2,10,2.4,0,0
Breed_NC,131169001.0,61,2,250,23,24,5.7,1,9
Breed_NC,131169002.0,61,2,250,23,24,5.7,1,10
Breed_NC,131169003.0,61,2,250,23,24,5.7,1,10
Breed_NC,131169004.0,61,2,250,23,24,5.7,1,9
Breed_NC,131175001.0,31,2,675,12.3,26.9,1.5,0,0
Breed_NC,131175002.0,31,2,675,12.3,26.9,1.5,0,0
Breed_NC,131175003.0,31,2,675,12.3,26.9,1.5,0,0
Breed_NC,131175004.0,31,2,675,12.3,26.9,1.5,0,1
Breed_NC,131191001.0,47,3,375,4.9,72.7,1.7,0,10
Breed_NC,131191002.0,47,3,375,4.9,72.7,1.7,0,9
Breed_NC,131191003.0,47,3,375,4.9,72.7,1.7,0,9
Breed_NC,131191004.0,47,3,375,4.9,72.7,1.7,0,9
Breed_NC,131217001.0,52,3,150,7.4,78.8,1.2,0,0
Breed_NC,131217002.0,52,3,150,7.4,78.8,1.2,0,0
Breed_NC,131217003.0,52,3,150,7.4,78.8,1.2,0,0
Breed_NC,131217004.0,52,3,150,7.4,78.8,1.2,0,0
Breed_NC,131221001.0,33,4,1200,11.2,8.3,3.3,0,9
Breed_NC,131221002.0,33,4,1200,11.2,8.3,3.3,0,9
Breed_NC,131221003.0,33,4,1200,11.2,8.3,3.3,0,9
Breed_NC,131221004.0,33,4,1200,11.2,8.3,3.3,0,9
Breed_NC,131233001.0,67,6,375,5.1,75.9,0.6,0,0
Breed_NC,131233002.0,67,6,375,5.1,75.9,0.6,0,5
Breed_NC,131233003.0,67,6,375,5.1,75.9,0.6,0,5
Breed_NC,131233004.0,67,6,375,5.1,75.9,0.6,0,0
Breed_NC,131235001.0,63,1,375,10.9,31.5,3,0,0
Breed_NC,131235002.0,63,1,375,10.9,31.5,3,0,0
Breed_NC,131235003.0,63,1,375,10.9,31.5,3,0,1
Breed_NC,131235001.0,63,1,375,10.9,31.5,3,0,0
Breed_NC,131241001.0,64,3,250,11.6,36.7,2,1,0
Breed_NC,131241002.0,64,3,250,11.6,36.7,2,1,0
Breed_NC,131241003.0,64,3,250,11.6,36.7,2,1,3
Breed_NC,131241004.0,64,3,250,11.6,36.7,2,1,0
Breed_NC,131248001.0,25,3,375,12.6,16.6,4.1,0,0
Breed_NC,131248002.0,25,3,375,12.6,16.6,4.1,0,0
Breed_NC,131248003.0,25,3,375,12.6,16.6,4.1,0,0
Breed_NC,131248004.0,25,3,375,12.6,16.6,4.1,0,0
Breed_NC,131253001.0,40,4,250,17,8.8,5.9,0,9
Breed_NC,131253002.0,40,4,250,17,8.8,5.9,0,9
Breed_NC,131253003.0,40,4,250,17,8.8,5.9,0,9
Breed_NC,131253004.0,40,4,250,17,8.8,5.9,0,9
Breed_NC,131274001.0,50,3,250,33.3,17.4,8.7,0,0
Breed_NC,131274002.0,50,3,250,33.3,17.4,8.7,0,3
Breed_NC,131274003.0,50,3,250,33.3,17.4,8.7,0,0
Breed_NC,131274004.0,50,3,250,33.3,17.4,8.7,0,0
Breed_NC,131282001.0,59,6,150,11.9,31.9,4.7,0,3
Breed_NC,131282002.0,59,6,150,11.9,31.9,4.7,0,5
Breed_NC,131282003.0,59,6,150,11.9,31.9,4.7,0,0
Breed_NC,131282004.0,59,6,150,11.9,31.9,4.7,0,0
Breed_NC,131286001.0,63,2,525,18.4,23.7,5.1,0,0
Breed_NC,131286002.0,63,2,525,18.4,23.7,5.1,0,0
Breed_NC,131286003.0,63,2,525,18.4,23.7,5.1,0,0
Breed_NC,131286004.0,63,2,525,18.4,23.7,5.1,0,1
Breed_NC,131295001.0,37,3,250,8.4,12.2,3.6,0,1
Breed_NC,131295002.0,37,3,250,8.4,12.2,3.6,0,1
Breed_NC,131295003.0,37,3,250,8.4,12.2,3.6,0,0
Breed_NC,131295004.0,37,3,250,8.4,12.2,3.6,0,0
Breed_NC,131300001.0,51,6,375,17.8,24,5.1,0,4
Breed_NC,131300002.0,51,6,375,17.8,24,5.1,0,0
Breed_NC,131300003.0,51,6,375,17.8,24,5.1,0,0
Breed_NC,131300004.0,51,6,375,17.8,24,5.1,0,0
Breed_NC,131304001.0,26,3,675,11.8,28.2,1.8,0,10
Breed_NC,131304002.0,26,3,675,11.8,28.2,1.8,0,10
Breed_NC,131304003.0,26,3,675,11.8,28.2,1.8,0,10
Breed_NC,131304004.0,26,3,675,11.8,28.2,1.8,0,9
Breed_NC,131321001.0,61,3,250,10.5,24.5,2.2,0,0
Breed_NC,131321002.0,61,3,250,10.5,24.5,2.2,0,9
Breed_NC,131321003.0,61,3,250,10.5,24.5,2.2,0,0
Breed_NC,131321004.0,61,3,250,10.5,24.5,2.2,0,0
Breed_NC,131338001.0,61,2,250,12.9,62.6,3.5,1,0
Breed_NC,131338002.0,61,2,250,12.9,62.6,3.5,1,0
Breed_NC,131338003.0,61,2,250,12.9,62.6,3.5,1,0
Breed_NC,131338004.0,61,2,250,12.9,62.6,3.5,1,0
Breed_NC,131343001.0,59,4,250,11,50.1,3.9,0,0
Breed_NC,131343002.0,59,4,250,11,50.1,3.9,0,0
Breed_NC,131343003.0,59,4,250,11,50.1,3.9,0,0
Breed_NC,131343004.0,59,4,250,11,50.1,3.9,0,0
Breed_NC,131352001.0,59,5,250,6.1,78.7,2.5,0,0
Breed_NC,131352002.0,59,5,250,6.1,78.7,2.5,0,0
Breed_NC,131352003.0,59,5,250,6.1,78.7,2.5,0,0
Breed_NC,131352004.0,59,5,250,6.1,78.7,2.5,0,0
Breed_NC,131385001.0,63,4,250,8.5,32,1.3,0,0
Breed_NC,131385002.0,63,4,250,8.5,32,1.3,0,0
Breed_NC,131385003.0,63,4,250,8.5,32,1.3,0,0
Breed_NC,131385004.0,63,4,250,8.5,32,1.3,0,0
Breed_NC,131421001.0,55,4,250,12.7,43.8,3,0,0
Breed_NC,131421002.0,55,4,250,12.7,43.8,3,0,0
Breed_NC,131421003.0,55,4,250,12.7,43.8,3,0,3
Breed_NC,131421004.0,55,4,250,12.7,43.8,3,0,0
Breed_NC,131426001.0,53,3,375,6.2,43.4,3.1,0,10
Breed_NC,131426002.0,53,3,375,6.2,43.4,3.1,0,9
Breed_NC,131426003.0,53,3,375,6.2,43.4,3.1,0,9
Breed_NC,131426004.0,53,3,375,6.2,43.4,3.1,0,9
Breed_NC,131427001.0,60,4,375,8.1,11.4,2.2,1,0
Breed_NC,131427002.0,60,4,375,8.1,11.4,2.2,1,0
Breed_NC,131427003.0,60,4,375,8.1,11.4,2.2,1,0
Breed_NC,131427004.0,60,4,375,8.1,11.4,2.2,1,0
Breed_NC,131446001.0,38,3,525,8.9,61.2,2,0,10
Breed_NC,131446002.0,38,3,525,8.9,61.2,2,0,10
Breed_NC,131446003.0,38,3,525,8.9,61.2,2,0,9
Breed_NC,131446004.0,38,3,525,8.9,61.2,2,0,9
Breed_NC,131448001.0,59,3,250,13.3,19.8,4.4,0,0
Breed_NC,131448002.0,59,3,250,13.3,19.8,4.4,0,9
Breed_NC,131448003.0,59,3,250,13.3,19.8,4.4,0,0
Breed_NC,131448004.0,59,3,250,13.3,19.8,4.4,0,0
Breed_NC,131476001.0,36,4,150,7.6,46,2.6,0,0
Breed_NC,131476002.0,36,4,150,7.6,46,2.6,0,0
Breed_NC,131476003.0,36,4,150,7.6,46,2.6,0,0
Breed_NC,131476004.0,36,4,150,7.6,46,2.6,0,1
Breed_NC,131518001.0,48,3,150,5.4,74.3,2.1,0,2
Breed_NC,131518002.0,48,3,150,5.4,74.3,2.1,0,0
Breed_NC,131518003.0,48,3,150,5.4,74.3,2.1,0,4
Breed_NC,131518004.0,48,3,150,5.4,74.3,2.1,0,8
Breed_NC,131522001.0,46,2,525,30.7,19.4,9.9,0,9
